Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7589792,MDG_0000000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,1955,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.3 [27.7-29.0],28.342526464,27.651545669,29.007337877,,2026-08-04T15:40:44.863+02:00,1955,1955-01-01T00:00:00+01:00,1955-12-31T00:00:00+01:00
7590006,MDG_0000000001,COUNTRY,TUV,YEAR,WPR,Western Pacific,SEX,1964,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,116.1 [103.7-129.7],116.126768619,103.691121776,129.653133311,,2026-08-04T15:40:44.863+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
7590458,MDG_0000000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.0 [5.4-6.7],6.004306849,5.37379014,6.679929617,,2026-08-04T15:40:44.863+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7590463,MDG_0000000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,1978,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,108.2 [87.0-136.1],108.239688633,86.954955142,136.052186429,,2026-08-04T15:40:44.863+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
7590793,MDG_0000000001,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.4 [25.0-29.9],27.354525827,25.04731896,29.92768815,,2026-08-04T15:40:44.863+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7590810,MDG_0000000001,COUNTRY,TGO,YEAR,AFR,Africa,SEX,2004,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,56.7 [52.0-61.8],56.721910573,52.028991944,61.807030887,,2026-08-04T15:40:44.863+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7591058,MDG_0000000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,2004,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.2 [20.4-26.5],23.194406879,20.40972065,26.499682642,,2026-08-04T15:40:44.863+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7591831,MDG_0000000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,1990,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.0 [9.7-10.3],9.966097344,9.675495906,10.259007534,,2026-08-04T15:40:44.863+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7591925,MDG_0000000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.4 [27.5-48.4],34.353461321,27.526567347,48.385475315,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7592176,MDG_0000000001,COUNTRY,SSD,YEAR,AFR,Africa,SEX,1990,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,164.6 [134.3-196.0],164.608783394,134.29680562,195.979243453,,2026-08-04T15:40:44.863+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7592207,MDG_0000000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,1988,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,94.9 [88.3-102.2],94.897225613,88.341069804,102.162093539,,2026-08-04T15:40:44.863+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7592387,MDG_0000000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,2006,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.0 [5.3-6.7],5.973686105,5.311124564,6.709499327,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7592485,MDG_0000000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,1991,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,146.9 [134.7-160.3],146.861080562,134.739412401,160.282182481,,2026-08-04T15:40:44.863+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7592758,MDG_0000000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,1994,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.4 [18.8-24.6],21.406108242,18.789621034,24.634246492,,2026-08-04T15:40:44.863+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7593256,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.6 [7.1-8.0],7.565500416,7.127843856,8.026676805,,2026-08-04T15:40:44.863+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7593280,MDG_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2015,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.2 [9.6-12.5],11.211237948,9.597027665,12.478208538,,2026-08-04T15:40:44.863+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7593503,MDG_0000000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,1994,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.9 [16.3-17.6],16.940681459,16.315973521,17.584018966,,2026-08-04T15:40:44.863+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7593641,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.3 [29.7-32.9],31.276752261,29.68927203,32.855046025,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2026-08-04T15:40:44.863+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7593723,MDG_0000000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,1989,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,145.7 [133.5-158.7],145.724506411,133.541541392,158.728473114,,2026-08-04T15:40:44.863+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
7593757,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2004,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.9 [34.7-39.2],36.878148977,34.719831761,39.155704979,,2026-08-04T15:40:44.863+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7593829,MDG_0000000001,COUNTRY,SLE,YEAR,AFR,Africa,SEX,1993,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,124.0 [114.6-133.9],124.029839955,114.598617694,133.89833233,,2026-08-04T15:40:44.863+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
7594037,MDG_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.1 [23.9-45.7],33.086083689,23.936485165,45.749275586,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7594067,MDG_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,1976,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,144.8 [137.2-152.8],144.798437151,137.158999029,152.841438805,,2026-08-04T15:40:44.863+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
7594129,MDG_0000000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,1982,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,128.1 [113.6-143.9],128.05915488,113.555673955,143.862157726,,2026-08-04T15:40:44.863+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
7594372,MDG_0000000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.3 [6.9-7.7],7.291384656,6.888956883,7.718694787,,2026-08-04T15:40:44.863+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7594553,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,1960,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,115.5 [100.1-134.0],115.489019535,100.061646288,133.950336918,,2026-08-04T15:40:44.863+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
7594759,MDG_0000000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,1986,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,69.5 [63.3-76.2],69.451996789,63.288718703,76.152380045,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the Ministerio de Salud (MINSA) for 2024.",2026-08-04T15:40:44.863+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7594805,MDG_0000000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,1972,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,79.5 [66.1-95.4],79.476295678,66.127171911,95.417575412,,2026-08-04T15:40:44.863+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
7594927,MDG_0000000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,2003,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,45.2 [39.7-51.7],45.189972051,39.66937018,51.722011978,,2026-08-04T15:40:44.863+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7595327,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,1998,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.8 [29.3-34.4],31.757162957,29.30220832,34.443379957,,2026-08-04T15:40:44.863+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
7595404,MDG_0000000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,2006,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.6 [3.4-3.7],3.563085771,3.398214691,3.729156118,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7595477,MDG_0000000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.0 [12.2-13.9],13.04030781,12.225169386,13.890629864,,2026-08-04T15:40:44.863+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7595680,MDG_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,1973,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.0 [36.2-41.8],38.975116771,36.182011356,41.822555971,,2026-08-04T15:40:44.863+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
7595733,MDG_0000000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,2015,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.8 [3.7-3.9],3.816183633,3.701569765,3.93442437,,2026-08-04T15:40:44.863+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7595865,MDG_0000000001,COUNTRY,ROU,YEAR,EUR,Europe,SEX,2007,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.4 [14.0-14.8],14.365440217,13.985997672,14.753927887,,2026-08-04T15:40:44.863+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7596098,MDG_0000000001,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2009,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.6 [9.3-12.1],10.555014236,9.254645171,12.056942812,,2026-08-04T15:40:44.863+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7596154,MDG_0000000001,COUNTRY,TJK,YEAR,EUR,Europe,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.2 [19.9-26.8],23.159946642,19.918705808,26.815647136,,2026-08-04T15:40:44.863+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7596454,MDG_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,1975,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,120.6 [112.9-128.7],120.642110108,112.907706087,128.72991895,,2026-08-04T15:40:44.863+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
7596467,MDG_0000000001,MGHEREG,UNICEF_EAPRO,YEAR,,,SEX,2006,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.7 [23.8-25.7],24.735131409,23.797652336,25.716656658,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7596494,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,1955,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,127.3 [102.3-157.6],127.25989195,102.318724576,157.57835606,,2026-08-04T15:40:44.863+02:00,1955,1955-01-01T00:00:00+01:00,1955-12-31T00:00:00+01:00
7596579,MDG_0000000001,COUNTRY,PRY,YEAR,AMR,Americas,SEX,1977,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,60.7 [54.7-67.4],60.731468989,54.714171879,67.436673795,,2026-08-04T15:40:44.863+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
7596873,MDG_0000000001,COUNTRY,AIA,YEAR,AMR,Americas,SEX,1996,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.3 [8.6-17.6],12.342308261,8.612930802,17.557490008,,2026-08-04T15:40:44.863+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
7596883,MDG_0000000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.1 [3.9-4.2],4.089806061,3.93016639,4.248204819,,2026-08-04T15:40:44.863+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7597144,MDG_0000000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [1.7-2.3],1.97564837,1.73711797,2.250118339,,2026-08-04T15:40:44.863+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7597312,MDG_0000000001,COUNTRY,MRT,YEAR,AFR,Africa,SEX,1989,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,66.5 [59.7-74.0],66.471062722,59.695358841,73.975472552,,2026-08-04T15:40:44.863+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
7597423,MDG_0000000001,COUNTRY,IRL,YEAR,EUR,Europe,SEX,1983,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.7 [10.3-11.1],10.699480028,10.339465107,11.063996581,,2026-08-04T15:40:44.863+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
7597508,MDG_0000000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,2007,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.1 [4.0-4.2],4.134463131,4.043707607,4.22451784,,2026-08-04T15:40:44.863+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7597601,MDG_0000000001,COUNTRY,ALB,YEAR,EUR,Europe,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.6 [9.3-10.0],9.646414823,9.346294766,9.958312901,,2026-08-04T15:40:44.863+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7597911,MDG_0000000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,1998,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.5 [13.4-17.7],15.456972587,13.449129405,17.720918427,,2026-08-04T15:40:44.863+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
7598638,MDG_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,1999,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.0 [4.9-5.1],4.984391436,4.878092501,5.090448038,,2026-08-04T15:40:44.863+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
7598827,MDG_0000000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,1950,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,138.3 [118.8-161.5],138.34966155,118.763021611,161.479260908,,2026-08-04T15:40:44.863+02:00,1950,1950-01-01T00:00:00+01:00,1950-12-31T00:00:00+01:00
7598928,MDG_0000000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,1970,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.6 [21.0-22.1],21.574037033,21.017631679,22.148619815,,2026-08-04T15:40:44.863+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
7599001,MDG_0000000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,1958,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,41.7 [36.5-47.7],41.745992265,36.493961527,47.697844509,,2026-08-04T15:40:44.863+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
7599183,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1988,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.3 [13.9-14.8],14.318723105,13.854888812,14.798850318,,2026-08-04T15:40:44.863+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7599288,MDG_0000000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.1 [9.5-12.9],11.096631391,9.521799175,12.94443245,,2026-08-04T15:40:44.863+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7599417,MDG_0000000001,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,1988,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.4 [26.0-42.9],33.394098087,25.975675389,42.91140543,The UN IGME estimates are not the official statistics of the Democratic People's Republic of Korea.,2026-08-04T15:40:44.863+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7599531,MDG_0000000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,1997,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.3 [21.9-29.0],25.290187453,21.942248342,29.037607576,,2026-08-04T15:40:44.863+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7599700,MDG_0000000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.3 [5.2-13.0],8.276459598,5.205310745,13.001157043,,2026-08-04T15:40:44.863+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7599824,MDG_0000000001,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,1990,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.6 [24.1-31.7],27.632099205,24.092857718,31.691612198,,2026-08-04T15:40:44.863+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7599861,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.3 [6.1-6.5],6.323048702,6.11094454,6.542980483,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7599875,MDG_0000000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,2004,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.8 [17.0-22.8],19.811708945,17.040234462,22.844345048,,2026-08-04T15:40:44.863+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7600122,MDG_0000000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,1995,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.2 [14.5-16.0],15.234140449,14.483319151,15.985837392,,2026-08-04T15:40:44.863+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
7600615,MDG_0000000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,1970,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,65.2 [55.7-76.3],65.181907881,55.684040053,76.259002194,,2026-08-04T15:40:44.863+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
7600980,MDG_0000000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,1953,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,90.3 [85.9-94.9],90.339730802,85.946736652,94.872259816,,2026-08-04T15:40:44.863+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
7600981,MDG_0000000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,2006,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.6 [6.4-6.8],6.611245711,6.393419651,6.834618106,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7601068,MDG_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,1961,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.0 [19.6-20.3],19.953082853,19.591700463,20.345142464,,2026-08-04T15:40:44.863+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
7601217,MDG_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,1986,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.1 [39.4-47.2],43.14858338,39.408164054,47.164443851,,2026-08-04T15:40:44.863+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7601351,MDG_0000000001,COUNTRY,GIN,YEAR,AFR,Africa,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,81.6 [75.0-88.7],81.62283803,75.036775747,88.724325564,,2026-08-04T15:40:44.863+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7601824,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,1962,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,91.9 [81.4-103.1],91.862314899,81.425077696,103.09470461,,2026-08-04T15:40:44.863+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
7601834,MDG_0000000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,1965,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,118.1 [101.2-137.3],118.105638401,101.164795263,137.346371551,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the Ministerio de Salud (MINSA) for 2024.",2026-08-04T15:40:44.863+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
7602629,MDG_0000000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.2 [5.1-5.4],5.219933092,5.055572222,5.381272682,,2026-08-04T15:40:44.863+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7602779,MDG_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.4 [3.4-3.5],3.434112845,3.352038967,3.517746083,,2026-08-04T15:40:44.863+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7602829,MDG_0000000001,COUNTRY,LBR,YEAR,AFR,Africa,SEX,1990,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,156.6 [142.1-172.2],156.550968054,142.142696157,172.207832042,,2026-08-04T15:40:44.863+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7602848,MDG_0000000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,41.6 [36.5-47.5],41.589944778,36.545072361,47.530077169,,2026-08-04T15:40:44.863+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7603059,MDG_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,44.3 [37.7-52.3],44.257080549,37.725298816,52.297535811,,2026-08-04T15:40:44.863+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7603186,MDG_0000000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,1987,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.9 [43.5-59.2],50.923141289,43.54805806,59.213759044,,2026-08-04T15:40:44.863+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
7603419,MDG_0000000001,COUNTRY,CHE,YEAR,EUR,Europe,SEX,1975,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.6 [9.3-9.9],9.587774793,9.285078756,9.892172239,,2026-08-04T15:40:44.863+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
7603834,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIA,YEAR,,,SEX,1997,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.4 [33.2-37.8],35.425982653,33.222407001,37.82941814,,2026-08-04T15:40:44.863+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7603968,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,1957,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,159.6 [144.6-175.7],159.604590989,144.588383694,175.651044183,,2026-08-04T15:40:44.863+02:00,1957,1957-01-01T00:00:00+01:00,1957-12-31T00:00:00+01:00
