Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1643401,WHOSIS_000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,71.9 [71.3-72.6],71.89044583,71.25631924,72.57595664,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1644053,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,SEX,SEX_MLE,2012,,,,,,,59.5 [58.7-60.5],59.4665314,58.72977948,60.46135224,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1644108,WHOSIS_000001,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2006,,,,,,,64.8 [64.1-65.6],64.84280971,64.10836335,65.58884207,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1644213,WHOSIS_000001,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_MLE,2010,,,,,,,78.3 [78.3-78.4],78.34205245,78.28771088,78.39639402,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1644759,WHOSIS_000001,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2007,,,,,,,73.7 [73.4-74.0],73.714686,73.44851269,74.03206335,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1645138,WHOSIS_000001,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_BTSX,2013,,,,,,,70.7 [70.5-71.1],70.72932374,70.46797015,71.06070637,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1645404,WHOSIS_000001,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,66.9 [66.0-68.0],66.94489813,66.04187069,67.95789495,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1646504,WHOSIS_000001,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_MLE,2006,,,,,,,60.1 [59.2-60.7],60.05314533,59.21350017,60.68889881,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1650158,WHOSIS_000001,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_MLE,2011,,,,,,,61.7 [60.9-62.7],61.68819054,60.92679802,62.72632194,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1651996,WHOSIS_000001,REGION,SEAR,,YEAR,,SEX,SEX_MLE,2009,,,,,,,66.0 [65.5-66.5],66.04727161,65.52921237,66.52719641,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1652398,WHOSIS_000001,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2015,,,,,,,79.2 [79.1-79.4],79.23096715,79.14138152,79.37768972,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1656463,WHOSIS_000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2018,,,,,,,69.7 [69.3-70.1],69.67627942,69.29604893,70.12216162,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1656602,WHOSIS_000001,COUNTRY,RUS,EUR,YEAR,Europe,SEX,SEX_FMLE,2012,,,,,,,75.8 [75.8-75.9],75.82554357,75.80222943,75.91270515,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1656866,WHOSIS_000001,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,SEX_MLE,2002,,,,,,,59.7 [59.3-60.1],59.70488315,59.3263442,60.09319242,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1657372,WHOSIS_000001,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,73.7 [73.3-74.3],73.73835464,73.3403415,74.29161365,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1657532,WHOSIS_000001,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2016,,,,,,,74.0 [73.7-74.3],73.98850966,73.70803255,74.3015598,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1658177,WHOSIS_000001,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_FMLE,2007,,,,,,,82.1 [82.1-82.2],82.0889177,82.07704959,82.17833621,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1658781,WHOSIS_000001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,65.7 [64.7-66.7],65.69975806,64.69426671,66.65084477,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1659468,WHOSIS_000001,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2019,,,,,,,80.2 [80.1-80.3],80.16043429,80.13821556,80.26643598,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1662135,WHOSIS_000001,COUNTRY,COM,AFR,YEAR,Africa,SEX,SEX_FMLE,2003,,,,,,,64.4 [63.5-65.3],64.36085478,63.53690657,65.34698744,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
